country,stateProvince,county,domainName,domainID,siteName,siteID,plotType,subtype,subtypeSpecification,plotID,plotSize,plotDimensions,referencePointPosition,decimalLatitude,decimalLongitude,geodeticDatum,utmZone,easting,northing,coordinateUncertainty,elevation,elevationUncertainty,minimumElevation,maximumElevation,slopeGradient,slopeAspect,nlcdClass,soilTypeOrder,inclusionProbability,coordinateSource,recordedDate,filteredPositions,plotPdop,plotHdop,applicableModules
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,distributed,basePlot,,DELA_015,1600,40m x 40m,41,32.528739,-87.813392,WGS84,16N,423613.81,3599336.475,0.17,23.43,0.19,22.27,28.27,0,0,woodyWetlands,Entisols,,GeoXH 6000,20141107,301,3.1,2,brd|cdw|dhp|div|hbp|vst
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,tower,basePlot,,DELA_039,1600,40m x 40m,41,32.542583,-87.805845,WGS84,16N,424334.205,3600865.733,0.17,24.79,0.17,24.3,29.34,0.23,126,,Ultisols,,GeoXH 6000,20141205,305,4.6,1.5,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,distributed,basePlot,,DELA_005,1600,40m x 40m,41,32.523344,-87.814623,WGS84,16N,423493.702,3598739.291,0.17,29.68,0.2,24.26,29.68,0,0,woodyWetlands,Entisols,,GeoXH 6000,20141107,301,5.2,4.8,bet|bgc|brd|cdw|dhp|div|hbp|vst
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,tower,basePlot,,DELA_053,1600,40m x 40m,41,32.537468,-87.804177,WGS84,16N,424486.556,3600297.498,0.17,26.58,0.23,25.15,29.32,0,0,,Ultisols,,GeoXH 6000,20141204,311,2.6,1.4,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,tower,basePlot,,DELA_054,1600,40m x 40m,41,32.541258,-87.803251,WGS84,16N,424576.728,3600717.002,0.18,24.45,0.25,23.62,30.76,0,0,,Ultisols,,GeoXH 6000,20141205,367,3.6,2.5,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,AL,Hale,Ozarks Complex,D08,Dead Lake,DELA,distributed,tickPlot,,DELA_001,1600,40m x 40m,41,32.533269,-87.805425,WGS84,16N,424365.833,3599832.989,0.18,27.48,0.26,22.84,27.48,0,326.31,woodyWetlands,Ultisols,,GeoXH 6000,20141210,303,3.6,1.7,tck
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,distributed,basePlot,,DELA_009,1600,40m x 40m,41,32.534097,-87.816944,WGS84,16N,423284.859,3599932.94,0.19,26.69,0.24,22.6,29.68,0,0,woodyWetlands,Ultisols,,GeoXH 6000,20141207,300,2.9,1.3,bet|cdw|dhp|div|hbp|vst
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,tower,basePlot,,DELA_046,1600,40m x 40m,41,32.537717,-87.805469,WGS84,16N,424365.406,3600326.016,0.19,27.15,0.25,24.48,31.41,0,0,,Ultisols,,GeoXH 6000,20141204,310,4.3,2.1,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,tower,basePlot,,DELA_047,1600,40m x 40m,41,32.539653,-87.800371,WGS84,16N,424845.822,3600537.034,0.19,23.49,0.26,23.24,29.53,3.21,316.7,,Ultisols,,GeoXH 6000,20141205,329,3.6,1.6,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,distributed,basePlot,,DELA_014,1600,40m x 40m,41,32.529787,-87.818196,WGS84,16N,423163.6,3599456.054,0.19,27.49,0.34,24.56,29.48,0.86,32.7,evergreenForest,Entisols,,GeoXH 6000,20141103,308,8.6,5,bet|bgc|brd|cdw|dhp|div|hbp|sme|vst
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,distributed,basePlot,,DELA_020,1600,40m x 40m,41,32.538831,-87.80134,WGS84,16N,424754.068,3600446.633,0.19,25.01,0.22,24.25,28.97,0,0,woodyWetlands,Ultisols,,GeoXH 6000,20141209,451,4.6,2.4,cdw|dhp|div|hbp|vst
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,distributed,basePlot,,DELA_002,1600,40m x 40m,41,32.532488,-87.818528,WGS84,16N,423134.692,3599755.729,0.19,28.47,0.31,22.9,34.53,0,0,woodyWetlands,Ultisols,,GeoXH 6000,20141211,302,9,2.3,bet|bgc|brd|cdw|dhp|div|hbp|sme|vst
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,distributed,basePlot,,DELA_004,1600,40m x 40m,41,32.531985,-87.814345,WGS84,16N,423527.08,3599696.967,0.19,26.05,0.28,24.82,28.15,0,0,woodyWetlands,Entisols,,GeoXH 6000,20141207,303,4.2,1.7,bet|bgc|brd|cdw|dhp|div|hbp|vst
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,tower,basePlot,,DELA_042,1600,40m x 40m,41,32.541787,-87.805204,WGS84,16N,424393.763,3600777.067,0.19,24.44,0.22,23.54,27.78,0,0,,Ultisols,,GeoXH 6000,20141205,353,2.9,1.3,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,distributed,basePlot,,DELA_029,1600,40m x 40m,41,32.529805,-87.810518,WGS84,16N,423884.668,3599452.523,0.19,27.43,0.29,23.14,31.05,1.72,320,evergreenForest,Entisols,,GeoXH 6000,20141104,372,6.1,2.4,brd|div
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,tower,basePlot,,DELA_048,1600,40m x 40m,41,32.540206,-87.799129,WGS84,16N,424962.833,3600597.51,0.2,29.53,0.26,24.81,29.53,1.78,64,,Ultisols,,GeoXH 6000,20141217,305,3.9,2,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,distributed,mosquitoPoint,,DELA_032,0,0m,41,32.530107,-87.815715,WGS84,16N,423396.894,3599489.801,0.2,27.28,0.22,27.28,27.28,0.38,298.04,evergreenForest,Entisols,,GeoXH 6000,20141206,302,6.6,3.1,mpt|mos
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,distributed,basePlot,,DELA_007,1600,40m x 40m,41,32.538023,-87.801,WGS84,16N,424785.387,3600356.844,0.2,29.52,0.32,24.85,30.96,0.57,270,woodyWetlands,Ultisols,,GeoXH 6000,20141209,327,23,2.4,bet|brd|cdw|dhp|div|hbp|vst
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,distributed,basePlot,,DELA_028,1600,40m x 40m,41,32.535516,-87.811465,WGS84,16N,423800.501,3600086.387,0.2,27.25,0.27,24.23,41.25,0,0,evergreenForest,Ultisols,,GeoXH 6000,20141103,303,15.2,9.1,div
unitedStates,AL,Hale,Ozarks Complex,D08,Dead Lake,DELA,distributed,basePlot,,DELA_001,1600,40m x 40m,41,32.532061,-87.805436,WGS84,16N,424363.845,3599699.033,0.22,35.77,0.42,22.25,35.77,0,0,woodyWetlands,,,GeoXH 6000,20141107,304,6.2,1.7,bet|bgc|brd|cdw|dhp|div|hbp|sme|vst
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,distributed,tickPlot,,DELA_016,1600,40m x 40m,41,32.53685,-87.806995,WGS84,16N,424221.397,3600231.013,0.22,23.63,0.29,23.63,31.95,0,0,evergreenForest,Ultisols,,GeoXH 6000,20141114,322,3.1,1.5,tck
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,distributed,basePlot,,DELA_025,1600,40m x 40m,41,32.535525,-87.809899,WGS84,16N,423947.608,3600086.182,0.23,26.57,0.42,26.57,36.45,0,0,evergreenForest,Ultisols,,GeoXH 6000,20141103,295,9.8,2.8,div
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,distributed,basePlot,,DELA_016,1600,40m x 40m,41,32.535808,-87.808003,WGS84,16N,424125.903,3600116.219,0.25,22.12,0.45,22.12,31.99,0,0,evergreenForest,Ultisols,,GeoXH 6000,20141103,301,5.8,2.5,brd|cdw|dhp|div|hbp|vst
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,tower,basePlot,,DELA_055,1600,40m x 40m,41,32.541758,-87.807767,WGS84,16N,424153.044,3600775.667,0.26,25.83,0.28,22.64,26.25,0,0,,Ultisols,,GeoXH 6000,20141203,302,4,2.2,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,distributed,basePlot,,DELA_030,1600,40m x 40m,41,32.533101,-87.810216,WGS84,16N,423915.765,3599817.677,0.26,30.82,0.3,24.41,32.08,0,0,evergreenForest,Ultisols,,GeoXH 6000,20141103,300,4.5,2.5,div
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,tower,basePlot,,DELA_044,1600,40m x 40m,41,32.540689,-87.806192,WGS84,16N,424300.059,3600655.996,0.28,27.84,0.43,24.08,29.91,0,0,,Ultisols,,GeoXH 6000,20141203,304,3.7,1.3,bbc|cdw|dhp|hbp|ltr|mfb|vst
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,distributed,basePlot,,DELA_011,1600,40m x 40m,41,32.520326,-87.817136,WGS84,16N,423255.075,3598406.458,0.29,25.63,0.52,23.03,28.58,0,0,woodyWetlands,Entisols,,GeoXH 6000,20141209,304,6.8,2.7,brd|cdw|dhp|div|hbp|vst
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,distributed,basePlot,,DELA_026,1600,40m x 40m,41,32.534426,-87.811195,WGS84,16N,423824.999,3599965.337,0.29,26.89,0.4,26.11,39.1,0,0,evergreenForest,Ultisols,,GeoXH 6000,20141103,301,4.6,2.5,brd|div
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,tower,phenology,primary,DELA_057,40000,200m x 200m,C,32.542337,-87.806023,WGS84,16N,424317.327,3600838.598,,22,,22,27.72,0,104.55,,Ultisols,,GIS,20141030,0,0,0,phe
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,tower,phenology,phenocam,DELA_058,40000,200m x 200m,C,32.542932,-87.803901,WGS84,16N,424517.069,3600903.03,,22,,22,29.19,0.39,126.61,,Ultisols,,GIS,20141030,0,0,0,phe
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,distributed,mammalGrid,diversity,DELA_002,8100,90m x 90m,E5,32.532325,-87.817404,WGS84,16N,423240.1,3599736.91,0.18,22.47,0.19,22.47,23.06,0.19,301.32,woodyWetlands,Ultisols,,GeoXH 6000,20150701,481,11.3,9.3,mam
unitedStates,AL,Greene,Ozarks Complex,D08,Dead Lake,DELA,distributed,mammalGrid,diversity,DELA_007,8100,90m x 90m,E5,32.538446,-87.802968,WGS84,16N,424600.905,3600405.078,0.39,24.03,0.32,22.58,24.03,0.06,147.48,woodyWetlands,Ultisols,,GeoXH 6000,20150701,502,4.9,2.5,mam
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,tickPlot,,WOOD_001,1600,40m x 40m,41,47.1272,-99.256464,WGS84,14N,480548.503,5219331.444,0.13,593.82,0.2,592.55,594.88,0.35,71.89,grasslandHerbaceous,Mollisols,,GeoXH 6000,20130820,121,2.4,1.1,tck
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,mammalGrid,diversity,WOOD_001,8100,90m x 90m,E5,47.129494,-99.258476,WGS84,14N,480396.724,5219586.886,0.14,595.66,0.26,595.66,601.24,3.08,16.67,grasslandHerbaceous,Inceptisols,,GeoXH 6000,20140514,201,1.7,0.8,mam
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_001,1600,40m x 40m,41,47.128258,-99.257768,WGS84,14N,480449.995,5219449.313,0.15,596.33,0.19,594.97,596.35,0,0,grasslandHerbaceous,Inceptisols,,GeoXH 6000,20140506,302,1.3,0.7,bet|bgc|cdw|dhp|div|hbp|sme|vst
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,tickPlot,,WOOD_002,1600,40m x 40m,41,47.136802,-99.234546,WGS84,14N,482214.106,5220393.272,0.11,578.32,0.14,574.96,580.06,3.39,58.16,grasslandHerbaceous,Mollisols,,GeoXH 6000,20130825,121,1.5,0.8,tck
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,mammalGrid,diversity,WOOD_002,8100,90m x 90m,E5,47.135132,-99.232151,WGS84,14N,482395.13,5220207.154,0.16,570.79,0.26,570.79,575.19,0.85,310.43,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140513,235,1.6,0.8,mam
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_002,1600,40m x 40m,41,47.136134,-99.232896,WGS84,14N,482339.005,5220318.681,0.12,573.59,0.22,572.9,577.42,3.89,124.6,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140502,626,1.5,0.8,bet|bgc|cdw|dhp|div|hbp|sme|vst
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_003,1600,40m x 40m,41,47.118581,-99.239944,WGS84,14N,481798.501,5218369.691,0.1,585.7,0.16,585.02,585.81,0,0,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140509,302,1.5,0.8,bet|bgc|cdw|dhp|div|hbp|sme|vst
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_004,1600,40m x 40m,41,47.12584,-99.253801,WGS84,14N,480749.985,5219179.614,0.1,594.06,0.16,593.77,595.01,0,0,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140519,201,1.3,0.8,bet|bgc|cdw|dhp|div|hbp|vst
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_005,1600,40m x 40m,41,47.149339,-99.251928,WGS84,14N,480900.458,5221790.66,0.11,590.33,0.17,587.11,592.09,3.72,60,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140505,122,1.5,0.8,bet|cdw|dhp|div|hbp|vst
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,birdGrid,ninePoints,WOOD_006,250000,500m x 500m,B2,47.14272,-99.246376,WGS84,14N,481319.031,5221053.755,0.1,586.46,0.14,580.55,592.89,8.12,102.19,grasslandHerbaceous,Inceptisols,,GeoXH 6000,20130823,125,1.6,0.8,brd
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,tickPlot,,WOOD_006,1600,40m x 40m,41,47.141023,-99.248055,WGS84,14N,481191.19,5220865.543,0.1,587.24,0.14,584.54,588.92,4.28,171.45,grasslandHerbaceous,Mollisols,,GeoXH 6000,20130823,141,1.6,0.8,tck
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,mammalGrid,diversity,WOOD_006,8100,90m x 90m,E5,47.14358,-99.247798,WGS84,14N,481211.537,5221149.64,0.15,591.71,0.21,590.03,592.66,0.2,14.08,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140513,202,1.4,0.8,mam
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_006,1600,40m x 40m,41,47.142318,-99.247173,WGS84,14N,481258.523,5221009.242,0.1,590.34,0.17,588.29,590.43,2,45,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140506,387,1.5,0.8,bet|cdw|dhp|div|hbp|vst
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,tickPlot,,WOOD_007,1600,40m x 40m,41,47.133887,-99.251357,WGS84,14N,480938.225,5220073.324,0.4,593.57,0.33,591.16,594.42,2.14,227.67,grasslandHerbaceous,Mollisols,,GeoXH 6000,20130820,121,3.7,2.5,tck
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_007,1600,40m x 40m,41,47.134755,-99.249895,WGS84,14N,481049.448,5220169.461,0.1,594.65,0.13,591.86,595.07,5.71,40,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140429,122,1.3,0.7,bet|cdw|dhp|div|hbp|vst
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,birdGrid,ninePoints,WOOD_008,250000,500m x 500m,B2,47.142793,-99.212603,WGS84,14N,483879.884,5221054.296,0.12,572.04,0.16,571.07,580.97,2.21,95.32,grasslandHerbaceous,Mollisols,,GeoXH 6000,20130825,135,2.1,1.1,brd
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,mammalGrid,diversity,WOOD_008,8100,90m x 90m,E5,47.143048,-99.21261,WGS84,14N,483879.36,5221082.69,0.12,574.03,0.16,573.25,576.8,2.75,122.15,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140513,203,1.2,0.7,mam
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_008,1600,40m x 40m,41,47.142128,-99.21116,WGS84,14N,483989.061,5220980.089,0.1,570.79,0.17,570.25,571.18,0,0,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140520,234,1.8,0.8,cdw|dhp|div|hbp|vst
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,birdGrid,ninePoints,WOOD_009,250000,500m x 500m,B2,47.14603,-99.231875,WGS84,14N,482419.681,5221418.221,0.1,578.4,0.16,574.87,593.4,1.46,278.01,grasslandHerbaceous,Inceptisols,,GeoXH 6000,20130827,121,1.7,1,brd
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,tickPlot,,WOOD_009,1600,40m x 40m,41,47.144534,-99.231072,WGS84,14N,482480.068,5221251.765,0.1,573.51,0.18,572.66,576.67,3.12,235.08,grasslandHerbaceous,Inceptisols,,GeoXH 6000,20130827,121,1.9,1,tck
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,mammalGrid,diversity,WOOD_009,8100,90m x 90m,E5,47.145477,-99.234645,WGS84,14N,482209.485,5221357.304,0.24,587.1,0.34,584.36,593.4,6.59,132.83,grasslandHerbaceous,Inceptisols,,GeoXH 6000,20140512,207,1.5,0.8,mam
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_009,1600,40m x 40m,41,47.145051,-99.232933,WGS84,14N,482339.102,5221309.671,0.17,576.88,0.31,574.09,579.55,5.14,280,grasslandHerbaceous,Inceptisols,,GeoXH 6000,20140515,322,1.7,0.9,cdw|dhp|div|hbp|vst
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_010,1600,40m x 40m,41,47.146681,-99.225413,WGS84,14N,482909.809,5221489.111,0.1,585.6,0.15,583.61,585.99,,0,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140520,285,1.4,0.8,cdw|dhp|div|hbp|vst
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,birdGrid,ninePoints,WOOD_011,250000,500m x 500m,B2,47.127698,-99.263304,WGS84,14N,480029.89,5219388.473,0.3,595.29,0.36,595.29,604.53,1.61,93.3,grasslandHerbaceous,Mollisols,,GeoXH 6000,20130820,126,4.4,2.6,brd
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,mammalGrid,diversity,WOOD_011,8100,90m x 90m,E5,47.128426,-99.264206,WGS84,14N,479961.791,5219469.635,0.18,600.11,0.34,599.71,605.84,2.69,160.18,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140513,183,1.7,0.8,mam
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_011,1600,40m x 40m,41,47.129592,-99.263721,WGS84,14N,479998.962,5219599.057,0.12,602.23,0.21,601.13,602.7,0,0,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140520,252,1.4,0.7,cdw|dhp|div|hbp|vst
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,birdGrid,ninePoints,WOOD_012,250000,500m x 500m,B2,47.127364,-99.233259,WGS84,14N,482308.532,5219344.159,0.23,583.31,0.29,572.07,584.99,1.75,335.36,grasslandHerbaceous,Mollisols,,GeoXH 6000,20130820,123,2.7,1.4,brd
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_012,1600,40m x 40m,41,47.129131,-99.23405,WGS84,14N,482249.167,5219540.699,0.1,575.29,0.17,574.52,577.3,0,0,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140501,301,1.3,0.6,cdw|dhp|div|hbp|vst
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,birdGrid,ninePoints,WOOD_013,250000,500m x 500m,B2,47.139118,-99.232425,WGS84,14N,482375.658,5220650.164,0.28,579.31,0.48,569.79,579.31,2.83,238.91,grasslandHerbaceous,Mollisols,,GeoXH 6000,20130825,121,2.4,1,brd
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,mammalGrid,diversity,WOOD_013,8100,90m x 90m,E5,47.138969,-99.230137,WGS84,14N,482549.131,5220633.074,0.1,581.71,0.25,577.38,583.84,2.29,132.19,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140513,208,1.7,0.9,mam
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_013,1600,40m x 40m,41,47.137759,-99.229336,WGS84,14N,482609.436,5220498.442,0.1,573.5,0.16,569.12,574.9,4,5,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140515,412,1.3,0.7,cdw|dhp|div|hbp|vst
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,tower,basePlot,,WOOD_042,1600,40m x 40m,41,47.129092,-99.245921,WGS84,14N,481348.811,5219539.107,0.11,584.49,0.19,584.35,588.96,0,0,,Mollisols,,GeoXH 6000,20130820,121,1.9,0.9,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_014,1600,40m x 40m,41,47.139909,-99.23725,WGS84,14N,482010.099,5220739.142,0.1,580.13,0.14,577.12,581.35,-2.86,118.6,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140519,209,1.2,0.7,div
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,mammalGrid,diversity,WOOD_015,8100,90m x 90m,E5,47.15096,-99.233115,WGS84,14N,482327.269,5221966.336,0.17,593.33,0.19,593.03,595.42,0.21,134.73,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140515,205,1.5,0.8,mam
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_015,1600,40m x 40m,41,47.151523,-99.231364,WGS84,14N,482460.246,5222028.482,0.14,591.21,0.17,590.83,591.43,0,0,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140515,517,1.5,0.8,div
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,birdGrid,ninePoints,WOOD_031,250000,500m x 500m,B2,47.149351,-99.256047,WGS84,14N,480588.186,5221793.007,0.1,586.02,0.14,586.02,595.28,0.49,67.75,emergentHerbaceousWetlands,Entisols,,GeoXH 6000,20130826,121,1.9,1.1,brd
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_016,1600,40m x 40m,41,47.141017,-99.225794,WGS84,14N,482879.137,5220859.739,0.1,571.6,0.18,569.96,572.41,0,0,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140519,201,1.5,0.7,div
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_017,1600,40m x 40m,41,47.135031,-99.247919,WGS84,14N,481199.354,5220199.65,0.13,592.72,0.24,592.72,594.85,3.89,171.9,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140519,201,1.5,0.8,div
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_018,1600,40m x 40m,41,47.142657,-99.216702,WGS84,14N,483568.995,5221040.083,0.12,578.68,0.14,578.28,579.49,0,0,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140520,366,1.4,0.9,div
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_019,1600,40m x 40m,41,47.146385,-99.244808,WGS84,14N,481439.204,5221460.618,0.13,592.38,0.17,590.2,593.4,3.6,5,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140424,144,1.2,0.7,div
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,birdGrid,ninePoints,WOOD_020,250000,500m x 500m,B2,47.136255,-99.255767,WGS84,14N,480604.654,5220337.586,0.11,599.86,0.14,594.47,606.22,1.82,163.48,grasslandHerbaceous,Mollisols,,GeoXH 6000,20130823,126,1.7,0.9,brd
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_020,1600,40m x 40m,41,47.136633,-99.255844,WGS84,14N,480598.958,5220379.608,0.11,600.05,0.14,599.77,600.67,0,0,grasslandHerbaceous,Mollisols,,GeoXH 6000,20140520,252,1.5,0.8,div
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,mosquitoPoint,,WOOD_032,0,0m,41,47.148038,-99.229385,WGS84,14N,482609.103,5221640.738,0.1,587.54,0.16,587.54,587.54,2.08,55.83,grasslandHerbaceous,Inceptisols,,GeoXH 6000,20140501,310,1.8,0.8,mpt|mos
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,tower,basePlot,,WOOD_043,1600,40m x 40m,41,47.131002,-99.242763,WGS84,14N,481588.949,5219750.667,0.1,580.22,0.14,579.7,582.66,0.52,74.6,,Mollisols,,GeoXH 6000,20130816,134,1.4,0.8,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_021,1600,40m x 40m,41,47.146637,-99.247579,WGS84,14N,481229.239,5221489.264,0.14,585.25,0.19,584.91,586.13,1.29,249.44,emergentHerbaceousWetlands,Entisols,,GeoXH 6000,20140613,121,1.2,0.7,bet|cdw|dhp|div|hbp|vst
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_022,1600,40m x 40m,41,47.146348,-99.263444,WGS84,14N,480026.263,5221461.128,0.1,592.37,0.14,592.23,593.87,0,0,emergentHerbaceousWetlands,Entisols,,GeoXH 6000,20140612,121,1.4,0.8,bgc|cdw|dhp|div|hbp|sme|vst
unitedStates,ND,Stutsman,Northern Plains,D09,Woodworth,WOOD,distributed,basePlot,,WOOD_023,1600,40m x 40m,41,47.130118,-99.26727,WGS84,14N,479730.021,5219658.462,0.11,604.1,0.14,603.9,604.78,0,0,emergentHerbaceousWetlands,Mollisols,,GeoXH 6000,20140619,352,3,1.6,bet|cdw|dhp|div|hbp|vst
